date,date_year,date_month,date_day,date_quarter,date_is_month_start,date_is_month_end,returns_prc,high_low_diff_mean,high_low_diff_std,open_close_diff_mean,open_close_diff_std,high_low_diff,lag_1_high_low_diff,lag_2_high_low_diff,lag_3_high_low_diff,open_close_diff,lag_1_open_close_diff,lag_2_open_close_diff,lag_3_open_close_diff,volume,lag_1_volume,lag_2_volume,lag_3_volume,adj_close,lag_1_adj_close,lag_2_adj_close,lag_3_adj_close
2019-01-14,2019,1,14,1,0,0,6.383,0.625,0.655,-0.25,0.37,1.106,-0.267,-0.839,-0.382,-1.149,0.676,0.473,-0.338,1.152,-0.505,-0.647,0.341,1.138,-0.74,-0.398,-1.081
2019-01-15,2019,1,15,1,0,0,-4.726,0.95,0.458,-0.07,0.573,0.218,0.873,-1.091,-1.909,0.933,-1.055,0.122,-0.009,-0.472,1.149,-0.676,-0.832,-0.475,1.149,-0.674,-0.342
2019-01-16,2019,1,16,1,0,0,0.0,0.8,0.709,-0.07,0.573,-1.129,0.353,0.776,-0.494,0.122,0.933,-1.055,0.122,-0.668,-0.482,1.15,-0.687,0.482,-1.15,0.668,-1.372
2019-01-17,2019,1,17,1,0,0,0.0,0.35,0.606,0.155,0.268,-0.577,-0.577,1.155,1.65,-0.577,-0.577,1.155,-3.092,-1.095,0.231,0.864,6.414,0.577,0.577,-1.155,0.774
2019-01-18,2019,1,18,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,465.0,-0.432,-0.711,1.143,2.029,-1.155,0.577,0.577,-0.947
2019-01-22,2019,1,22,1,0,0,9.286,0.5,0.866,-0.325,0.563,1.155,-0.577,-0.577,-0.577,-1.155,0.577,0.577,0.577,1.155,-0.57,-0.585,-0.484,0.577,-1.155,0.577,0.577
2019-01-23,2019,1,23,1,0,0,3.597,0.925,0.809,-0.45,0.492,0.433,0.711,-1.143,-1.143,0.152,-1.067,0.915,0.915,-0.563,1.155,-0.591,-0.607,0.484,0.666,-1.15,0.666
2019-01-24,2019,1,24,1,0,0,-1.173,2.025,1.11,-0.41,0.548,1.149,-0.676,-0.473,-1.824,0.967,0.064,-1.03,0.748,-0.339,-0.786,1.126,-0.817,-1.112,0.287,0.825,-4.556
2019-01-25,2019,1,25,1,0,0,11.324,1.91,1.205,-0.47,0.643,-0.626,1.153,-0.527,-0.34,-1.066,0.918,0.148,-0.786,-0.381,1.134,-0.754,7.326,-0.696,-0.45,1.146,1.76
2019-01-28,2019,1,28,1,0,0,0.0,1.485,1.675,-0.345,0.704,-0.887,-0.197,1.084,-0.125,0.49,-1.15,0.66,-0.043,-0.823,-0.289,1.113,-0.635,-0.577,-0.577,1.155,12.413
2019-01-29,2019,1,29,1,0,0,4.687,0.585,0.578,-0.535,0.582,0.026,-1.013,0.987,4.7,0.146,0.919,-1.065,1.125,-0.416,-0.725,1.141,6.038,-1.155,0.577,0.577,0.664
2019-01-30,2019,1,30,1,0,0,-4.839,0.35,0.312,0.0,0.45,0.32,0.801,-1.121,2.578,1.0,-1.0,0.0,-2.567,-0.162,1.071,-0.909,11.047,-0.873,-0.218,1.091,1.091
2019-01-31,2019,1,31,1,0,1,1.431,0.395,0.237,-0.045,0.457,-1.096,0.232,0.864,-1.664,-0.197,1.084,-0.887,0.099,1.15,-0.669,-0.481,-0.782,-0.067,-0.965,1.032,5.025
2019-02-01,2019,2,1,1,1,0,4.615,0.55,0.473,-0.045,0.457,1.089,-0.877,-0.211,0.106,-0.887,-0.197,1.084,-0.887,1.122,-0.326,-0.796,-0.748,1.104,-0.26,-0.844,0.455
2019-02-04,2019,2,4,1,0,0,0.0,0.4,0.58,-0.195,0.231,-0.69,1.147,-0.457,0.086,0.844,-1.104,0.26,2.793,-0.8,1.121,-0.321,-0.79,0.577,0.577,-1.155,-1.897
2019-02-05,2019,2,5,1,0,0,7.705,0.59,0.542,-0.385,0.357,0.212,-1.089,0.877,-0.84,-0.896,1.079,-0.182,0.7,-0.321,-0.8,1.121,-0.321,-1.155,0.577,0.577,-0.332
2019-02-06,2019,2,6,1,0,0,6.557,0.435,0.38,-0.435,0.38,0.434,0.71,-1.144,1.656,-0.434,-0.71,1.144,-0.039,-0.439,1.144,-0.705,6.722,-0.577,-0.577,1.155,1.155
2019-02-07,2019,2,7,1,0,0,-1.786,0.485,0.295,-0.385,0.466,-1.136,0.39,0.746,-1.645,1.147,-0.461,-0.686,0.826,-0.337,-0.788,1.125,-1.109,-1.155,0.577,0.577,1.963
2019-02-08,2019,2,8,1,0,0,0.0,0.25,0.312,-0.15,0.397,-0.801,-0.32,1.121,1.457,0.378,0.756,-1.134,-1.398,-0.878,1.088,-0.21,5.297,-0.577,-0.577,1.155,1.155
2019-02-11,2019,2,11,1,0,0,6.667,0.25,0.312,-0.15,0.397,1.121,-0.801,-0.32,1.121,-1.134,0.378,0.756,-1.134,-0.577,-0.577,1.155,0.012,1.155,-0.577,-0.577,1.588
2019-02-12,2019,2,12,1,0,0,0.0,0.2,0.346,-0.2,0.346,-0.577,1.155,-0.577,-0.144,0.577,-1.155,0.577,1.01,1.155,-0.577,-0.577,24.166,0.577,0.577,-1.155,-1.155
2019-02-13,2019,2,13,1,0,0,-7.143,0.4,0.346,0.0,0.6,0.577,-1.155,0.577,-1.155,1.0,0.0,-1.0,0.0,1.139,-0.406,-0.733,-0.733,-1.155,0.577,0.577,-1.155
2019-02-14,2019,2,14,1,0,0,0.332,0.3,0.3,0.19,0.355,0.0,1.0,-1.0,1.0,-0.619,1.154,-0.535,-2.223,1.145,-0.442,-0.703,-0.759,0.619,-1.154,0.535,0.535
2019-02-15,2019,2,15,1,0,0,1.613,0.35,0.229,0.14,0.403,-0.873,-0.218,1.091,-1.528,-0.72,-0.422,1.142,-0.348,1.096,-0.232,-0.864,-0.968,0.844,0.26,-1.104,0.195
2019-02-19,2019,2,19,1,0,0,9.677,0.575,0.611,-0.36,0.471,1.146,-0.696,-0.45,0.041,-1.145,0.445,0.7,2.036,0.592,0.563,-1.155,-1.972,0.577,0.577,-1.155,-5.196
2019-02-20,2019,2,20,1,0,0,-16.346,1.565,1.58,0.075,1.105,1.079,-0.184,-0.896,-0.801,1.086,-0.882,-0.204,-0.095,1.155,-0.576,-0.579,-0.797,-1.155,0.577,0.577,0.266
2019-02-21,2019,2,21,1,0,0,-2.913,1.69,1.419,0.2,1.088,-0.821,1.114,-0.293,-1.085,0.023,0.988,-1.011,-0.322,-0.644,1.152,-0.508,-0.512,-0.619,-0.535,1.154,1.154
2019-02-22,2019,2,22,1,0,0,5.357,1.44,1.585,0.35,0.869,-0.577,-0.577,1.155,-0.104,-0.92,-0.144,1.064,-1.438,-0.55,-0.605,1.154,-0.472,1.149,-0.676,-0.473,3.581
2019-02-25,2019,2,25,1,0,0,3.704,0.7,0.303,-0.175,0.354,1.155,-0.577,-0.577,8.479,-0.353,-0.776,1.129,4.091,1.152,-0.513,-0.639,3.374,0.074,0.961,-1.035,-0.813
2019-02-26,2019,2,26,1,0,0,0.0,0.525,0.525,-0.25,0.229,-1.0,1.0,0.0,0.0,1.091,-0.218,-0.873,2.073,-0.801,1.121,-0.32,-0.429,-0.873,-0.218,1.091,-1.855
2019-02-27,2019,2,27,1,0,0,0.0,0.35,0.606,-0.1,0.173,-0.577,-0.577,1.155,0.289,0.577,0.577,-1.155,-2.021,-0.577,-0.577,1.155,-0.144,-0.873,-0.218,1.091,3.71
2019-02-28,2019,2,28,1,0,1,0.0,0.41,0.71,0.0,0.0,1.155,-0.577,-0.577,0.901,0.0,0.0,0.0,-300.0,1.155,-0.577,-0.577,1.885,1.149,-0.676,-0.473,-0.068
2019-03-01,2019,3,1,1,1,0,-10.577,0.685,0.627,0.275,0.476,0.223,0.869,-1.093,-1.093,1.155,-0.577,-0.577,-0.577,-0.521,1.153,-0.632,-0.632,-0.666,1.15,-0.484,-0.303
2019-03-04,2019,3,4,1,0,0,5.455,0.995,0.21,0.125,0.647,-0.309,-0.809,1.118,-4.734,-0.889,1.083,-0.193,-0.193,-0.14,-0.922,1.063,-1.053,0.132,-1.06,0.927,-0.861
2019-03-05,2019,3,5,1,0,0,5.085,0.845,0.077,-0.025,0.736,-0.844,1.104,-0.26,5.002,-0.577,-0.577,1.155,0.034,0.469,0.68,-1.148,3.492,1.044,-0.095,-0.949,0.475
2019-03-06,2019,3,6,1,0,0,9.333,1.07,0.38,-0.58,0.225,1.132,-0.763,-0.369,-0.645,-1.155,0.577,0.577,6.24,-0.957,-0.081,1.038,-8.658,0.756,0.378,-1.134,-2.268
2019-03-07,2019,3,7,1,0,0,2.564,0.91,0.537,-0.505,0.311,-0.857,1.099,-0.242,0.037,0.9,-1.077,0.177,0.177,-1.064,0.143,0.921,1.913,-0.873,1.091,-0.218,-5.455
2019-03-08,2019,3,8,1,0,0,14.548,1.09,0.562,-0.79,0.542,0.41,-1.14,0.73,-0.552,-0.951,1.043,-0.092,0.628,-1.028,0.058,0.97,1.556,0.45,-1.146,0.696,-0.532
2019-03-11,2019,3,11,1,0,0,0.0,0.59,0.671,-0.51,0.698,-0.879,1.088,-0.209,1.356,0.731,-1.14,0.409,-0.473,-1.132,0.366,0.765,1.099,0.696,0.45,-1.146,0.696
2019-03-12,2019,3,12,1,0,0,0.0,0.79,0.697,-0.435,0.753,0.373,-1.133,0.76,-0.488,0.577,0.577,-1.155,0.279,-0.628,-0.525,1.153,1.6,-1.134,0.756,0.378,-2.079
2019-03-13,2019,3,13,1,0,0,0.778,1.55,1.851,-0.02,0.035,1.107,-0.27,-0.837,-0.124,-1.155,0.577,0.577,-37.095,1.155,-0.581,-0.574,-0.46,-1.148,0.468,0.68,0.638
2019-03-14,2019,3,14,1,0,0,1.515,1.8,1.566,-0.06,0.06,-0.67,1.149,-0.479,-1.149,-1.0,0.0,1.0,1.0,-0.257,1.103,-0.846,-0.839,-0.396,-0.742,1.137,1.385
2019-03-15,2019,3,15,1,0,0,-0.909,1.6,1.739,-0.035,0.1,-0.661,-0.489,1.15,-0.316,1.101,-0.851,-0.25,0.35,-0.821,-0.293,1.114,-0.902,1.065,-0.147,-0.918,3.269
2019-03-18,2019,3,18,1,0,0,-0.548,0.5,0.229,-0.0,0.105,-0.873,-0.218,1.091,13.53,0.429,0.714,-1.143,-0.571,-0.581,-0.573,1.155,5.756,0.447,0.698,-1.146,-2.319
2019-03-19,2019,3,19,1,0,0,-6.0,0.4,0.087,0.19,0.226,0.577,-1.155,0.577,4.041,1.152,-0.643,-0.51,-1.374,1.155,-0.582,-0.572,1.557,-1.153,0.523,0.63,-0.155
2019-03-20,2019,3,20,1,0,0,-3.396,0.365,0.077,0.255,0.203,-0.26,1.104,-0.844,1.104,0.074,0.961,-1.035,-0.887,-0.503,1.152,-0.648,-0.638,0.182,-1.079,0.896,1.023
2019-03-21,2019,3,21,1,0,0,0.0,0.415,0.061,0.24,0.226,0.577,-1.155,0.577,-1.897,-1.06,0.132,0.927,-0.861,-0.508,-0.644,1.152,-0.801,0.577,0.577,-1.155,1.559
2019-03-22,2019,3,22,1,0,0,30.344,1.215,1.417,-0.705,1.461,1.154,-0.54,-0.614,-0.54,-1.15,0.482,0.667,0.79,0.914,0.154,-1.068,15.119,-1.155,0.577,0.577,-8.083
2019-03-25,2019,3,25,1,0,0,-9.405,1.45,1.249,-0.55,1.631,-0.32,1.121,-0.801,-0.885,0.788,-1.125,0.337,0.503,-1.133,0.759,0.374,-0.246,-0.873,-0.218,1.091,1.091
2019-03-26,2019,3,26,1,0,0,10.909,1.6,1.085,-0.85,1.561,-0.645,-0.507,1.152,-1.06,-0.032,1.016,-0.984,0.545,1.136,-0.748,-0.387,-0.461,1.15,-0.669,-0.481,-0.105
2019-03-27,2019,3,27,1,0,0,18.596,1.245,0.474,-0.585,1.194,1.14,-0.728,-0.412,3.389,-0.842,-0.264,1.105,-1.507,-0.368,1.132,-0.764,-0.401,0.934,0.122,-1.055,-0.934
2019-03-28,2019,3,28,1,0,0,0.0,0.92,0.855,-0.83,0.797,-0.988,1.011,-0.023,0.152,1.041,-0.953,-0.088,1.963,-0.805,-0.314,1.119,-0.692,0.577,0.577,-1.155,-3.666
2019-03-29,2019,3,29,1,0,0,-0.707,0.64,0.992,-0.51,0.936,-0.585,-0.57,1.155,0.262,0.609,0.545,-1.154,-0.417,-0.81,-0.307,1.118,5.276,-1.155,0.577,0.577,-8.083
2019-04-01,2019,4,1,2,1,0,8.065,0.71,1.113,-0.23,0.451,1.155,-0.584,-0.571,0.966,-1.152,0.643,0.51,-3.013,1.144,-0.705,-0.439,0.313,1.152,-0.643,-0.51,-0.51
2019-04-02,2019,4,2,2,0,0,-3.509,0.785,1.055,-0.13,0.55,-0.46,1.147,-0.687,-0.673,0.782,-1.127,0.345,0.236,-0.577,1.155,-0.577,-0.329,-0.51,1.152,-0.643,-0.51
2019-04-03,2019,4,3,2,0,0,0.0,0.765,1.076,-0.15,0.541,-0.711,-0.432,1.143,-0.655,0.277,0.832,-1.109,0.388,-0.591,-0.563,1.155,-0.563,-0.726,-0.415,1.141,-0.539
2019-04-04,2019,4,4,2,0,0,1.304,0.13,0.154,0.07,0.204,-0.26,-0.844,1.104,12.114,-0.784,-0.343,1.126,-4.016,1.152,-0.643,-0.509,7.66,-1.151,0.493,0.658,1.48
2019-04-05,2019,4,5,2,0,0,15.572,0.58,0.928,-0.445,0.694,1.153,-0.528,-0.625,-0.302,-1.152,0.511,0.641,1.073,-0.157,1.069,-0.912,-0.764,0.296,-1.115,0.818,1.012
2019-04-08,2019,4,8,2,0,0,18.592,1.315,1.097,-0.96,0.768,0.812,0.305,-1.117,-1.199,-0.761,-0.371,1.132,1.25,1.041,-0.953,-0.089,-1.485,0.777,0.351,-1.128,0.899
2019-04-09,2019,4,9,2,0,0,0.0,1.285,1.147,-0.93,0.819,-1.12,0.802,0.318,-1.042,1.135,-0.751,-0.384,1.025,-0.701,1.145,-0.444,0.244,1.075,-0.173,-0.902,-3.434
2019-04-10,2019,4,10,2,0,0,-5.2,0.865,1.177,-0.385,1.023,-0.404,-0.735,1.139,0.667,0.757,0.376,-1.134,-0.84,0.469,-1.148,0.679,-0.894,-1.06,0.927,0.132,-0.331
2019-04-11,2019,4,11,2,0,0,0.0,0.13,0.225,0.13,0.225,-0.577,1.155,-0.577,9.215,-0.577,1.155,-0.577,-7.439,0.478,0.671,-1.149,0.908,-0.577,-0.577,1.155,0.462
2019-04-12,2019,4,12,2,0,0,7.273,0.59,0.711,-0.07,0.499,1.11,-0.829,-0.281,-0.829,-1.063,0.14,0.922,0.14,1.155,-0.591,-0.564,-0.818,1.155,-0.577,-0.577,2.54
2019-04-15,2019,4,15,2,0,0,3.39,0.76,0.701,-0.3,0.3,0.2,0.885,-1.085,-0.528,0.0,-1.0,1.0,2.3,-0.229,1.095,-0.865,-0.835,0.961,0.074,-1.035,-1.035
2019-04-16,2019,4,16,2,0,0,0.0,0.76,0.701,-0.3,0.3,-1.085,0.2,0.885,-1.085,1.0,0.0,-1.0,1.0,-0.929,-0.13,1.058,-0.7,-1.004,0.996,0.008,-1.226
2019-04-17,2019,4,17,2,0,0,4.618,0.95,0.976,-0.215,0.188,1.025,-0.973,-0.051,0.441,-0.693,1.146,-0.453,-2.053,0.235,-1.097,0.862,3.772,-0.683,-0.464,1.148,0.352
2019-04-18,2019,4,18,2,0,0,-3.97,1.05,0.984,-0.01,0.33,0.152,0.915,-1.067,-0.152,0.985,-1.015,0.03,-0.878,0.091,0.951,-1.042,1.889,1.082,-0.891,-0.191,4.963
2019-04-22,2019,4,22,2,0,0,6.4,1.21,0.735,-0.17,0.425,-0.993,-0.014,1.007,-1.646,-0.729,1.14,-0.411,0.4,-0.577,-0.577,1.155,-2.859,-0.519,1.153,-0.634,0.0
2019-04-23,2019,4,23,2,0,0,1.639,0.6,0.55,-0.095,0.398,-0.873,-0.218,1.091,2.455,-0.063,-0.967,1.03,-0.628,-1.155,0.577,0.577,2.056,-0.838,-0.269,1.107,-0.364
2019-04-24,2019,4,24,2,0,0,4.0,0.45,0.316,-0.3,0.18,0.949,-1.044,0.095,2.373,0.0,1.0,-1.0,3.417,1.112,-0.824,-0.288,-0.288,0.577,-1.155,0.577,4.763
2019-04-25,2019,4,25,2,0,0,0.0,0.535,0.359,-0.14,0.151,0.556,0.598,-1.154,-0.153,0.927,-1.06,0.132,-2.252,0.979,0.04,-1.019,-0.726,0.577,0.577,-1.155,0.577
2019-04-26,2019,4,26,2,0,0,-8.889,1.0,0.446,0.1,0.458,1.155,-0.594,-0.56,-1.973,1.091,-0.218,-0.873,-0.48,1.118,-0.31,-0.808,-1.37,-1.155,0.577,0.577,0.162
2019-04-29,2019,4,29,2,0,0,0.0,0.75,0.758,0.2,0.346,-0.99,1.01,-0.02,0.0,-0.577,1.155,-0.577,-1.443,-0.954,1.041,-0.087,-0.48,-0.577,-0.577,1.155,1.155
2019-04-30,2019,4,30,2,0,1,-0.543,1.435,1.397,0.21,0.338,0.97,-1.027,0.057,-0.501,-0.532,-0.621,1.154,-0.621,-0.177,-0.9,1.077,-0.04,-1.155,0.577,0.577,1.633
2019-05-01,2019,5,1,2,1,0,11.111,1.68,1.48,-0.24,0.442,0.385,0.75,-1.135,-0.112,-1.154,0.611,0.543,1.901,0.74,0.398,-1.138,3.065,0.577,-1.155,0.577,0.577
2019-05-02,2019,5,2,2,0,0,-18.203,2.315,0.446,0.145,0.958,-0.919,-0.146,1.065,-5.19,1.055,-0.935,-0.12,-0.151,1.15,-0.481,-0.669,-1.515,0.223,0.869,-1.093,0.869
2019-05-03,2019,5,3,2,0,0,9.091,1.885,0.375,-0.115,1.1,-1.026,0.053,0.972,2.411,-0.577,1.155,-0.577,0.132,0.358,0.772,-1.13,-1.349,1.131,-0.767,-0.364,-1.589
2019-05-06,2019,5,6,2,0,0,-1.818,1.185,0.919,0.185,0.953,-1.126,0.343,0.784,1.159,-0.037,-0.981,1.018,-0.981,-1.126,0.34,0.785,-1.257,0.577,0.577,-1.155,-0.786
2019-05-07,2019,5,7,2,0,0,0.0,0.8,0.676,-0.2,0.482,-0.074,-0.961,1.035,1.634,0.415,0.726,-1.141,2.81,-0.524,-0.629,1.153,1.694,-1.155,0.577,0.577,-2.565
2019-05-08,2019,5,8,2,0,0,-0.207,0.35,0.346,0.055,0.083,-0.577,1.155,-0.577,3.32,-0.484,-0.666,1.15,-9.744,-1.135,0.75,0.385,6.542,-0.526,-0.627,1.153,1.153
2019-05-09,2019,5,9,2,0,0,2.041,0.4,0.312,-0.045,0.091,-0.32,-0.801,1.121,-0.801,-1.151,0.658,0.493,2.137,-1.067,0.151,0.916,0.767,1.06,-0.132,-0.927,12.98
2019-05-10,2019,5,10,2,0,0,-2.083,0.245,0.083,0.005,0.15,0.484,0.666,-1.15,6.113,0.965,-1.032,0.067,-0.033,-0.41,-0.73,1.14,2.312,-0.927,1.06,-0.132,-0.927
2019-05-13,2019,5,13,2,0,0,35.417,1.045,1.303,-0.85,1.48,1.155,-0.583,-0.572,-0.687,-1.149,0.676,0.473,0.585,1.043,-0.092,-0.951,4.075,-0.577,-0.577,1.155,0.115
2019-05-14,2019,5,14,2,0,0,-20.0,1.345,1.139,-0.4,1.935,-0.127,1.058,-0.93,-0.917,0.827,-1.111,0.284,0.129,-1.11,0.829,0.281,-0.134,-1.155,0.577,0.577,0.794
2019-05-15,2019,5,15,2,0,0,0.0,1.25,1.276,-0.45,1.915,-0.98,-0.039,1.019,-0.756,0.235,0.862,-1.097,0.313,-0.628,-0.526,1.153,0.679,0.32,-1.121,0.801,0.801
2019-05-16,2019,5,16,2,0,0,-14.286,0.8,0.693,0.7,0.624,0.577,-1.155,0.577,2.526,0.32,-1.121,0.801,-5.204,1.121,-0.8,-0.322,7.56,-0.218,1.091,-0.873,1.746
2019-05-17,2019,5,17,2,0,0,6.667,0.55,0.606,0.15,0.687,-0.165,1.072,-0.907,1.072,-0.873,1.091,-0.218,1.528,1.138,-0.398,-0.739,-0.655,0.32,-1.121,0.801,-2.082
2019-05-20,2019,5,20,2,0,0,12.5,0.85,0.377,-0.15,0.937,0.132,-1.06,0.927,-2.252,-0.801,-0.32,1.121,0.16,-0.665,1.15,-0.485,-0.847,1.0,0.0,-1.0,0.333
2019-05-21,2019,5,21,2,0,0,-7.143,0.6,0.26,-0.3,0.687,-0.577,1.155,-0.577,2.309,1.091,-0.873,-0.218,1.746,-0.533,-0.621,1.154,-0.444,-1.0,1.0,0.0,-1.0
2019-05-22,2019,5,22,2,0,0,-2.222,0.51,0.364,-0.1,0.709,-0.907,-0.165,1.072,-0.165,0.353,0.776,-1.129,-0.494,1.155,-0.559,-0.596,0.143,0.0,-1.0,1.0,0.0
2019-05-23,2019,5,23,2,0,0,7.787,0.46,0.285,0.01,0.524,1.017,-0.982,-0.035,1.543,-1.106,0.267,0.839,-1.736,-0.316,1.12,-0.804,-0.845,1.037,-0.078,-0.959,0.802
2019-05-24,2019,5,24,2,0,0,0.0,0.51,0.295,-0.14,0.38,0.305,0.812,-1.117,-0.203,0.369,-1.132,0.763,1.553,0.694,-1.146,0.452,-1.689,0.035,0.982,-1.017,-2.595
2019-05-28,2019,5,28,2,0,0,2.041,0.7,0.087,-0.24,0.295,0.577,-1.155,0.577,-6.004,0.305,0.812,-1.117,1.32,-0.196,1.083,-0.888,0.824,0.666,-1.15,0.484,-2.966
2019-05-29,2019,5,29,2,0,0,6.25,0.655,0.083,-0.2,0.229,-0.484,1.15,-0.666,1.15,-1.091,0.218,0.873,-1.615,-0.996,-0.008,1.004,-0.556,0.0,1.0,-1.0,0.8
2019-05-30,2019,5,30,2,0,0,-2.128,0.505,0.315,-0.15,0.3,-1.128,0.349,0.778,0.302,1.0,-1.0,0.0,0.5,-0.476,-0.673,1.149,3.017,-1.0,0.0,1.0,-1.0
2019-05-31,2019,5,31,2,0,1,-3.314,0.34,0.244,-0.015,0.38,-0.349,-0.779,1.128,1.681,0.71,0.434,-1.144,-0.355,1.132,-0.37,-0.762,2.85,1.126,-0.785,-0.341,0.104
2019-06-03,2019,6,3,2,0,0,-36.709,0.86,1.14,0.86,1.14,1.153,-0.531,-0.623,-0.215,1.153,-0.531,-0.623,-1.149,0.362,0.769,-1.131,-1.626,-1.077,0.899,0.179,0.346
2019-06-04,2019,6,4,2,0,0,10.064,1.185,0.961,0.575,1.466,-0.062,1.03,-0.967,-1.077,-0.873,1.091,-0.218,-0.29,-1.049,0.107,0.942,-2.957,0.146,-1.065,0.919,0.196
2019-06-05,2019,6,5,2,0,0,11.111,1.5,0.586,0.24,1.676,-0.512,-0.64,1.152,-2.125,-0.591,-0.564,1.155,0.009,-1.095,0.23,0.865,1.323,0.337,0.788,-1.125,2.011
2019-06-06,2019,6,6,2,0,0,10.0,1.195,0.068,-0.76,0.061,0.961,0.074,-1.035,14.489,-1.072,0.165,0.907,48.415,1.153,-0.632,-0.521,-0.468,1.14,-0.729,-0.411,-1.757
2019-06-07,2019,6,7,2,0,0,12.903,1.22,0.035,-0.925,0.241,-0.577,1.155,-0.577,-2.742,-1.141,0.415,0.726,0.913,0.319,0.801,-1.121,-1.001,0.936,0.117,-1.053,-0.854
2019-06-10,2019,6,10,2,0,0,-10.714,1.655,0.737,-0.375,1.12,1.154,-0.618,-0.536,-0.618,1.138,-0.737,-0.402,-0.335,0.43,-1.143,0.713,-6.684,-0.44,1.145,-0.704,-3.346
2019-06-11,2019,6,11,2,0,0,-14.4,1.835,0.653,0.26,1.268,-0.054,1.026,-0.972,-0.88,0.647,0.505,-1.152,-0.856,-0.582,1.155,-0.572,1.465,-1.0,0.0,1.0,-0.167
2019-06-12,2019,6,12,2,0,0,6.542,1.61,1.004,0.485,0.879,-1.081,0.189,0.892,-0.409,-1.149,0.677,0.472,-1.916,-0.859,-0.239,1.098,-0.231,0.111,-1.051,0.94,2.931
2019-06-13,2019,6,13,2,0,0,19.355,1.775,1.238,-0.415,1.443,0.99,-1.01,0.02,0.59,-0.96,-0.076,1.036,0.911,0.008,-1.004,0.996,5.314,1.107,-0.27,-0.837,0.135
2019-06-14,2019,6,14,2,0,0,-8.475,1.625,1.26,-0.525,1.275,-0.218,1.091,-0.873,0.139,1.0,-1.0,0.0,1.259,-1.153,0.637,0.516,0.755,0.193,0.889,-1.083,-1.894
2019-06-17,2019,6,17,2,0,0,-8.333,2.1,0.835,-0.1,1.472,-0.18,-0.898,1.078,-1.886,0.577,0.577,-1.155,-0.289,-0.47,-0.679,1.148,1.025,-0.218,-0.873,1.091,-4.473
2019-06-18,2019,6,18,2,0,0,8.333,1.5,0.397,0.25,0.866,-0.756,1.134,-0.378,3.78,-1.155,0.577,0.577,-2.367,0.102,0.945,-1.047,16.389,0.577,0.577,-1.155,4.041
2019-06-19,2019,6,19,2,0,0,3.509,1.15,0.826,-0.1,0.77,-1.029,0.061,0.968,0.242,-0.26,-0.844,1.104,1.104,-0.171,-0.903,1.075,-3.603,-1.155,0.577,0.577,-0.0
2019-06-20,2019,6,20,2,0,0,12.74,1.175,0.863,-0.715,0.399,0.985,-1.014,0.029,0.898,-0.953,1.041,-0.088,3.675,1.15,-0.489,-0.661,-0.197,-0.484,-0.666,1.15,1.15
2019-06-21,2019,6,21,2,0,0,10.0,1.175,0.863,-0.765,0.414,0.029,0.985,-1.014,0.029,-0.326,-0.796,1.122,0.036,-0.422,1.142,-0.72,-0.915,1.15,-0.484,-0.666,1.15
2019-06-24,2019,6,24,2,0,0,5.862,1.245,0.759,-0.835,0.298,-0.969,-0.059,1.028,-1.246,1.091,-0.218,-0.873,1.796,-0.008,-0.996,1.004,-1.377,-0.309,1.118,-0.809,-1.023
2019-06-25,2019,6,25,2,0,0,0.0,0.72,0.417,-0.47,0.451,-0.648,-0.504,1.152,3.131,1.041,-0.089,-0.953,-1.385,1.148,-0.468,-0.68,-0.251,1.091,-0.873,-0.218,-1.102
2019-06-26,2019,6,26,2,0,0,-7.377,0.695,0.374,0.055,0.594,1.151,-0.656,-0.495,1.352,1.043,-0.093,-0.951,-1.607,-0.548,1.154,-0.606,-0.837,0.0,1.0,-1.0,-0.333
2019-06-27,2019,6,27,2,0,0,0.0,0.525,0.566,0.225,0.39,-0.927,1.06,-0.132,-0.026,-0.577,1.155,-0.577,-1.886,-0.801,-0.32,1.121,-0.37,-0.577,-0.577,1.155,-2.309
2019-06-28,2019,6,28,2,0,0,-5.085,0.525,0.566,0.375,0.344,-0.132,-0.927,1.06,-0.132,0.218,-1.091,0.873,-1.091,1.12,-0.804,-0.315,1.152,-1.155,0.577,0.577,3.175
2019-07-01,2019,7,1,3,1,0,0.0,0.15,0.26,0.15,0.26,-0.577,1.155,-0.577,3.753,-0.577,1.155,-0.577,2.021,-0.626,1.153,-0.527,-0.1,-0.577,-0.577,1.155,1.155
2019-07-02,2019,7,2,3,0,0,-18.0,0.7,0.853,0.6,0.687,1.114,-0.821,-0.293,-0.821,1.091,-0.873,-0.218,-0.873,0.094,-1.044,0.949,-0.933,-1.155,0.577,0.577,0.962
2019-07-03,2019,7,3,3,0,0,0.0,0.55,0.953,0.45,0.779,-0.577,1.155,-0.577,-0.105,-0.577,1.155,-0.577,0.0,-0.539,1.154,-0.615,2.483,0.577,-1.155,0.577,0.577
2019-07-05,2019,7,5,3,0,0,-16.0,0.95,0.853,0.85,0.74,0.293,-1.114,0.821,-1.114,0.473,-1.149,0.676,-1.149,-0.556,-0.599,1.154,-0.677,-0.577,1.155,-0.577,1.155
2019-07-08,2019,7,8,3,0,0,8.276,0.65,0.606,0.16,0.97,0.165,0.907,-1.072,1.65,-0.907,1.072,-0.165,1.227,1.083,-0.196,-0.888,27.467,0.473,-1.149,0.676,-1.149
